Id,Tweet,Nom
1338827918684905472,@ksatnews What is worse... its this guys 2nd offense in high school sport!,Andrew Luna
1338827916050743299,Barcelona starlet Ansu Fati: Playing by Messi's side a dream come true https://t.co/NdPIJU6g7U #football #news… https://t.co/WZOTa3LdVt,DAVID PREMIER
1338827914947735554,@PMU_Sport 5 buts  #FreebetPMU,enzo2922
1338827908333223938,"https://t.co/EtDVZ8yqDM DragonFly Sport Knive 2.5"" Keychain With Serrated https://t.co/7urVtZZ5nI",Esquire*Attire
1338827908064759808,"Steven Gerrard pays a heartfelt tribute to his former boss at Liverpool, Gerard Houllier: Former Liverpool and Asto… https://t.co/rheXvsdgYU",RangersFC_MP
1338827905518989313,Our #FestiveFun activity for you today is a Glasgow Sport Venue Word Jumble! Can you unscramble the words to reveal… https://t.co/2IkHJf4UJn,Glasgow Sport
1338827902306013184,RT @LFCTransferRoom: Brighton's Ben White has been mentioned as a possible target who may be available next month and the 23-year-old is on…,Ervan A Redyan
1338827900364140546,"@BenVolin But who cares, he had him.  What are the Phil Jackson Bulls w/o Jordan?  Alabama has five titles with Sab… https://t.co/YBNcrxxECU",sport_n_fool
1338827883876388873,"RT @90minu: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Non Stop Football
1338827882978795522,"RT @betaffairs: 5 Odds on @AccessBET 💥💥💥

Booking Number➡️ 790577

Register &amp; Bet here ➡️ https://t.co/THzDJiJdXZ to claim ur 100% welcome…",MaFiA
1338827869720629252,LATEST: Jurgen Klopp doesn't know if he'll have ANY senior centre backs fit for Tottenham #THFC https://t.co/QUZQGqNSsm,Hotspurs News Alerts
1338827836136763396,@theRealEnzoMac No respect for the sport at all going on like this 2 hand picked fights he's had and he thinks hes… https://t.co/R2MnFdccv0,Sam
1338827819997126656,🚨2022 @MattesonCollin3 GREAT multi-sport athlete who crushed it in Dallas!! 💯@Josh_Scoop @MikeRoach247… https://t.co/9DCfwqy4Fh,Recruit OCS FB
1338827814016077826,"Today's racing is underway at @wincantonraces and @CatterickRaces with @NewcastleRaces and @WolvesRaces to come.

T… https://t.co/tKQhF2Uyao",Smarkets
1338827811201626117,"RT @MarcIles: Keep faith with Thomason? Gordon on the left?
Exploring the options available to Ian Evatt with this week's 'Pick the Team'.…",Ginny Hadfield
1338827807435186176,"RT @90minu: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Sports News Desk
1338827807330283521,RT @TheSunFootball: Italy hero Paolo Rossi broke Brazil’s hearts in 1982 and changed the way they played in World Cups going forward https:…,babafemi oriola ☘️🇳🇬🇮🇪🇬🇧
1338827802162958339,"MV Agusta 350B Sport
Debuted right at the turn of the decade, the MV Augusta 350B Sport was manufactured by Agusta… https://t.co/EIUPQg5hCI",William Dailey
1338827765970296832,"RT @90minu: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Sports News Desk
1338827765819318278,"@GodsonAbonta Proud of you too, old sport!

Time to add “tech bro” to your profile😊😊","Evelyn Akpan, ACA"
1338827765244637185,@Record_Sport Robertson wanted games to be played but not behind closed doors midst a pandemic where 500 people wer… https://t.co/T11UcWXlwr,Jd_1985
1338827748291317760,Italy hero Paolo Rossi broke Brazil’s hearts in 1982 and changed the way they played in World Cups going forward https://t.co/M3oDivf6x8,The Sun Football ⚽
1338827740888391680,Paul admits Mayweather fight makes ‘no f****** sense’ and didn't believe it https://t.co/HOvqjQyG2H,The Irish Sun
1338827738891898881,@jeff_gluck @23XIRacing I cherish the fact that this is an opportunity for @NASCAR and @BubbaWallace.  The more peo… https://t.co/JZTOmICS0U,Aaron Nance
1338827736677289984,RT @lee_ryder: Big boost for #NUFC ahead of Leeds game as Fraser and Fernandez return https://t.co/BOYS60LWOt,Football Intelligence Unit
1338827727458230273,"Registered 2010 Toyota Corolla Sport 
Buy and drive 💯
Price: 2.2 million Naira (slightly negotiable) 
Location: Lag… https://t.co/yBioWaqxKv",BRIMMO AUTOS
1338827726182969346,RT @donghaeisbae_: Sport Reporter #Donghae 🤍💙✨ https://t.co/nCVfkHQ729,💚🤍💕
1338827714933960706,"RT @NigeriaNewsdesk: UAE, Israel football associations sign historic agreement https://t.co/dGIkgNzknH",gUlu NW
1338827697179545602,I couldn’t wake up any more grateful for all the industry #avtweeps that have reached out! Thanks to @AVPhenom for… https://t.co/GevpsYgwUS,Renee Benson
1338827691840180232,"RT @IOL: Football fans made their views clear on social media, saying in no uncertain terms that @Masandawana should have their game postpo…",The Star
1338827689931780099,"RT @90minu: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€10…",Enhanced Bet Offers
1338827684642754563,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,sabinetsepp
1338827683313065984,RT @Lexus: Reduced weight. Increased exhilaration. #LexusIS F SPORT https://t.co/WtYlBeAkQi https://t.co/JiLnK0v2kw,子猫ちゃん
1338827675645906946,"RT @BBCSportWales: Former Liverpool chief executive Peter Moore says @VancityReynolds and @RMcElhenney are ""in it for the long term"" as the…",Paul
1338827667576123394,"RT @RenaultF1Team: NEWS: Jérôme Stoll to step down as President of Renault Sport Racing

Jérôme Stoll, President of Renault Sport Racing si…",mattpt55
1338827648361967616,"RT @WeAreWST: What is your favourite @ronnieo147 memory?

John Higgins has known him longer than most!

The four-time world champion is bac…",galina
1338827648324268034,Prutton has his say on tonight's game at The Vic #watfordfc https://t.co/sY2vY1MaNQ,Watford FC News
1338827648026423298,"RT @90minu: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 or g…",Enhanced Bet Offers
1338827638396375041,Big boost for #NUFC ahead of Leeds game as Fraser and Fernandez return https://t.co/BOYS60LWOt,Lee Ryder
1338827637616234496,12/15 ONLY! Amazon: Up to 39% OFF Art Of Sport Men’s Body Washes and Deodorants (starting at $5.59!) https://t.co/lqusWYeCiS #coupon,Couponaholic
1338827637184229377,"RT @RowingIreland: Get Voting!

Her Sport Award Nominees have been announced!

✅Sanita Puspure is nominated for Woman of the Year

✅Lydia H…",lydiaheaphy
1338827629496049664,"🚨Changeroom Moment 🚨
🆚️Jomo Cosmos FC 
🏟uMhlathuze Sport Complex, Richards bay 
🕞 15:30pm

📣No Fans are allowed in… https://t.co/AFTs0utApf",Richards Bay FC
1338827621744988164,"RT @JOE_co_uk: Fury and Joshua are set to clash in 2021
https://t.co/XtT6QGrIYm",SportsJOE
1338827613301837824,Bit my tongue over this but enough is enough. Whole ’boredom’ line as an excuse over tiers is absolutely pathetic.… https://t.co/VItiEE0mRI,neil leverett
1338827610311303172,"RT @talkSPORT: ✅ ""If you can go to a retail shop and gym, you can go into a stadium.""

👎 ""Sport is being victimised.""

😡 ""Gyms can be trust…",Dylan R
1338827587464773632,"Petr Cech explains suffering Tottenham howler on return to action for Chelsea #CFC

https://t.co/QDyc2gk2l2",Daily Star Sport
1338827573816676354,"RT @with_rhymes: Let’s make a list of all the people who have the right to surrender sex-based rights, spaces, services, statistics, sport…",Tina Maymorning🟥
1338827572046680064,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,armin tracy 🍏
1338827570675113986,Watchlist - https://t.co/mDVt7HcldC,Eric Fillion
1338827569525768194,"RT @ShareGamePlay: Some pictures from the front part of the ""JP Performance - GT Sport Beetle""
#GTSport #Volkswagen #JPPerformance https://…",GSN538
1338827568993234944,"RT @DoMoreRed: Is about time you started taking care of yourself?

With a Vision membership you can work out, swim or take part in our fitn…",Redbridge Libraries
1338827568477253632,@lovelykotorii why some people just enjoy to try and ruin somebody else's  life? don't project your problems on peo… https://t.co/0AhbYP07Dd,SonGoChiOx🤶🎄
1338827558494765057,"RT @RenaultF1Team: NEWS: Jérôme Stoll to step down as President of Renault Sport Racing

Jérôme Stoll, President of Renault Sport Racing si…",super MAX
1338827558360649728,"@jakepaul @TheNotoriousMMA Doesnt get a response by trying to buy his way in, so thinks insulting the guys wife is… https://t.co/2QSbYfN9fi",Lee
1338827558268375040,"RT @TrendingNews_7: How To Prepare And Pass A Microsoft Azure Exam
by 
@ThomasMaurer

Read more https://t.co/CLSWpcIfGi

#BigData #MI #Digi…",Thomas Maurer
1338827544410394628,"RT @soccetalk: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€…",Soccer Lab
1338827542145486850,"RT @LeedsUnitedYEP: ""Our challenge in every game in the Premier League is to demonstrate that we can compete in equal conditions and in thi…",Lee Sobot
1338827540706693120,"@Bosslogic @RobbieBarstool @bareknucklefc Nah, the Nigerian sport of Dambe...",Jason
1338827537938436109,"RT @ShareGamePlay: Some pictures from the front part of the ""JP Performance - GT Sport Beetle""
#GTSport #Volkswagen #JPPerformance https://…",アルゴリズム
1338827537263308802,Padel is the next big sport! Have you already tried Padel Tennis? #CondorGrass #ArtificialGrass #Padel #Tennis https://t.co/ZCZsP5fP1p,Condor Grass
1338827533580550146,"RT @lorenatorres07: ‘Essentials of Sport Science’ book

February 2021 https://t.co/BQJhsq6m9Y",Terry Tso Strength and Conditioning
1338827530413944832,"RT @DanClarkSports: Name an iconic duo.

I'll start, sport and beer.",agent g
1338827530019745793,RT @Dai_Sport_: Ospreys In Line To Sign Tomas Francis As Exeter Chiefs’ Plea Falls On Deaf Ears https://t.co/PglolOAGPr,Graham Thomas
1338827527616335872,"RT @Record_Sport: Steven Gerrard's unwavering Rangers verdict as he shares his Alfredo Morelos pride despite striker's 'dip' 

https://t.co…",FITBA FAN-ATICS
1338827517172527105,"RT @soccetalk: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 o…",Soccer Lab
1338827477100085248,RT @DomBooth19: No more pandering to agents and dithering in the transfer market. No more 'marquee' signings and no more Mr Nice Guy with n…,Eric Wirianata
1338827475095347201,"RT @MirrorFootball: Jamie Carragher demands ""idiot"" Lord Sugar deletes tweet after Gerard Houllier's death
https://t.co/7gwdmDF0mL https://…",Sheila Scoular
1338827472817639425,"@Kamlesh47864601 @bazzin_ga @cricketcomau I am defaming my country?!
What do YOU think ‘defaming’ means? 
Oh &amp; ‘mer… https://t.co/JHXz0RY12m",mark kendall
1338827468124327939,RT @JTS_Global: @Atin_Putrii @europe_tron @Befasterfit @theRevolt_GoT @AftermathIsland @DVMarketplace @justinsuntron @Tronfoundation It wou…,JerkyPro eSports
1338827462193635331,RT @coachmag: The 8 big benefits of swimming https://t.co/FC85bMdtrx https://t.co/CwqokwEAts,Debbie Maybery
1338827461673545728,"RT @soccetalk: BETVICTOR GET £30 IN FREE BETS &amp; BONUS
On placement of your qualifying bet:

£10 Free Bet – Any Sport Single Bet (odds 2.0 o…",Jerry Smith
1338827454434205696,"RT @BBCSport: Why were Corinthians fans celebrating the release of the latest #TaylorSwift album? 

It's all about the latest instance of t…",Letícia sccp 🧚🏻‍♀️🖤
1338827451976327168,"RT @CarDealerBot: ** LAGOS CLEAR TOYOTA COROLLA SPORT 2009 **

Type: Toyota Corolla (2009)
Location: 📌 Lekki, Lagos
Price: ₦3,350,000 (Nego…",Adda Zahra♥️
1338827450059378689,"RT @ShareGamePlay: Some pictures from the front part of the ""JP Performance - GT Sport Beetle""
#GTSport #Volkswagen #JPPerformance https://…",とむきゃっと㌠
1338827447844950016,@liam_beckett @Colin899Dean What about Alan Snoddy...2 world cups and a lifetime of achievement as a local sporting… https://t.co/yoOWzRh2td,TitforTat
1338827443000537088,"RT @FabrizioRomano: Haaland to Sky Sport: “My future? I’m happy at Borussia Dortmund. I’ve spent a great year with Favre, I want to thank h…",komla nyarko
1338827438437134337,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,anime boys are ruining my life
1338827435907948545,"Fury and Joshua are set to clash in 2021
https://t.co/XtT6QGrIYm",JOE
1338827427158618113,For all the Haters! Haha! ⁦@Eaton_Running⁩  https://t.co/p2DzDsRVL3,Eaton HS Lady Eagles Track & Field
1338827421471141899,"RT @soccetalk: Bet £10 Get £30 in Free Bets With William Hill
Use Code P30
New William Hill online customers only. Min. unit stake of £10/€…",Enhanced Bets
1338827417805180929,@espnmma @TonyFergusonXT Fight sport is not an exact science with repeatable results. Imo Tony has a lot of experim… https://t.co/rDbcmHZkMp,AdiFanart
1338827415813033984,Dana White admits he can't wait for 2020 to be over despite record-breaking year for UFC https://t.co/TdlCnPN0ha,MailOnline Sport
1338827414571454464,🗣️| JACK ROSS: “If he hadn’t done that for me then I don’t know – I can’t say if or where I would have been a manag… https://t.co/zmCNs17drR,Capital City Press
1338827412101009409,"Soccer-Arsenal must trust in Arteta, says Guardiola Manchester City manager Pep Guardiola has backed former assista… https://t.co/ijZhHonQvG",DisNaija
1338827401745272832,@anthonyzenkus If USA politics is like a sport with only 2 teams and 1/2 of the players on one team are payed by th… https://t.co/A67bl4xPyI,Ingrid Landberg
1338827398922514433,"WP Rugby charts ‘path to excellence’ on and off the field, seeks new CEO https://t.co/igU9RbZg7f",TheSouthAfrican.com
1338827398003953664,"""Deuce"" is a fitting nickname for Randy Caldwell. He is a rare two-school, two-sport athlete for Legacy Early Colle… https://t.co/Oqj6jj7ZTn",864Huddle
1338827397983047680,"""Deuce"" is a fitting nickname for Randy Caldwell. He is a rare two-school, two-sport athlete for Legacy Early Colle… https://t.co/iLxRQxeHdZ",The Greenville News
1338827397064503297,NEW: #NUFC handed double fitness boost ahead of #LUFC trip. https://t.co/38cmfNMBrP,The Chronicle
1338827397060321283,"Callum Smith is out to topple Canelo Alvarez this weekend

https://t.co/iFliL5ec7k",talkSPORT
1338827397047721985,"Yet another great achievement from @KatieTaylor:

https://t.co/DGiXTj7EEd",Off The Ball
1338827396955443201,"Mikel Arteta has described #SaintsFC as a ""very dangerous team"" to face

https://t.co/3a38Vd0UcL",Saints Live
